batch_id,product_id,production_date,expiry_date,batch_size_units,batch_size_kg,production_line,shift,raw_material_lot,supplier_id,mixing_time_min,pasteurization_temp_c,drying_temp_c,moisture_content_pct,protein_content_pct,fat_content_pct,carb_content_pct,batch_status,release_date,yield_efficiency_pct
4073080,1891411,2024-07-18,2026-02-26,3764,4429.8,Line-2,Afternoon,31343242,2710887,46,79.7,162.1,0.536,3.64,2.92,62.25,Released,2024-07-31,91.04
5355389,1330062,2021-12-31,2023-05-18,15519,678.1,Line-1,Night,75998615,2835612,104,79.8,185.6,0.915,1.54,3.69,61.37,Quarantine,2022-01-07,70.04
4474123,1701673,2021-07-06,2023-04-30,20612,2707.4,Line-2,Afternoon,56079683,2460715,72,72.4,177.7,1.663,3.17,5.53,67.72,Rejected,2021-07-09,79.71
4222141,1085452,2021-02-02,2022-04-12,16324,100.0,Line-1,Afternoon,76701057,2619142,99,76.6,181.9,0.231,2.73,4.22,59.18,Released,2021-02-11,89.07
4204941,1367972,2023-09-02,2025-07-25,33077,282.9,Line-2,Morning,22413354,2332071,63,84.5,193.5,0.272,2.03,3.06,62.79,Released,2023-09-07,86.04
4697403,1108340,2021-04-19,2023-01-25,43086,6759.4,Line-3,Morning,86271658,2227851,67,75.1,175.5,1.125,3.01,3.52,53.07,Under-Review,2021-04-27,95.51
4692134,1962808,2021-09-02,2023-06-07,5524,10495.6,Line-3,Morning,92117736,2724173,103,74.4,199.9,0.281,2.47,4.96,63.71,Rejected,2021-09-12,84.88
4320858,1385203,2021-11-25,2023-10-24,19783,2144.3,Line-1,Night,66097276,2117444,74,75.7,194.2,2.34,1.58,3.72,56.27,Released,2021-12-07,94.98
4173186,1108714,2022-12-21,2024-11-01,42010,3940.1,Line-1,Morning,63232665,2002671,71,76.2,167.9,0.556,3.33,5.21,52.65,Released,2022-12-25,84.67
4051811,1823126,2023-08-26,2024-12-08,8636,1690.6,Line-1,Afternoon,89731984,2662894,105,84.2,201.0,0.772,1.56,5.71,59.47,Released,2023-09-04,97.19
5218011,1145462,2024-08-12,2026-04-12,49918,1317.1,Line-3,Afternoon,37402575,2184272,107,74.6,200.9,1.123,3.98,3.71,52.62,Quarantine,2024-08-15,95.05
4577456,1287391,2024-06-23,2025-11-23,36547,15355.2,Line-2,Night,50134607,2311903,100,83.3,194.0,0.711,2.28,3.48,60.78,Released,2024-07-05,75.07
4645106,1096757,2021-12-29,2023-12-03,12922,2392.8,Line-3,Afternoon,88744044,2647399,76,76.1,186.7,0.807,2.86,3.11,56.73,Released,2022-01-06,90.41
4880222,1675914,2023-02-08,2024-11-03,15787,23246.6,Line-5,Afternoon,86431861,2124564,76,77.7,183.1,0.296,3.72,4.72,56.35,Released,2023-02-18,90.71
4879828,1594409,2023-12-02,2025-09-27,24515,890.1,Line-3,Afternoon,71678895,2394691,110,72.2,162.9,1.276,2.97,4.17,62.84,Released,2023-12-06,78.77
4067549,1065555,2024-05-20,2026-01-27,6515,2838.5,Line-2,Night,84039849,2996220,48,77.3,166.5,0.657,3.76,5.19,63.92,Released,2024-05-24,94.17
4016981,1387776,2022-08-23,2023-10-04,41088,5254.0,Line-3,Afternoon,97842576,2736068,102,73.8,181.8,2.732,3.59,5.69,52.98,Released,2022-09-04,90.66
4982393,1733581,2022-08-24,2023-12-05,31277,1935.5,Line-4,Afternoon,18573966,2025918,108,80.9,184.6,1.53,1.83,5.75,54.96,Released,2022-08-29,89.26
4922701,1125624,2023-01-09,2024-06-28,33896,1002.9,Line-1,Afternoon,14075608,2779638,81,73.3,182.7,0.394,1.73,3.36,53.65,Released,2023-01-18,58.41
5222575,1599132,2022-12-27,2024-06-23,17636,141.9,Line-3,Morning,68246036,2602135,67,72.1,196.1,1.624,2.45,4.21,63.38,Quarantine,2022-12-31,60.35
4058176,1616529,2023-07-18,2024-10-21,9526,3736.8,Line-4,Night,48366790,2758840,50,80.6,180.0,0.848,2.08,4.06,65.58,Quarantine,2023-07-21,78.98
4667735,1987410,2024-10-03,2026-06-17,25181,4709.8,Line-4,Afternoon,34670889,2811176,118,72.2,176.4,0.804,3.41,3.32,58.61,Released,2024-10-14,89.34
4506780,1732541,2022-12-02,2024-09-18,43462,835.0,Line-1,Night,14984049,2181179,77,82.1,200.1,1.718,3.08,5.58,63.38,Released,2022-12-12,78.59
4524795,1698401,2024-11-27,2025-12-18,14248,4919.9,Line-4,Morning,91741591,2575738,111,79.7,177.0,1.084,2.32,4.83,56.65,Released,2024-12-06,84.24
4431968,1714628,2023-07-30,2025-01-04,40897,1564.3,Line-5,Morning,30236076,2938603,34,72.8,185.0,0.742,1.54,2.84,69.61,Released,2023-08-09,86.77
4162936,1626837,2023-10-14,2025-09-24,1458,4507.9,Line-1,Morning,74520861,2099443,79,83.0,202.2,1.697,3.61,5.18,55.02,Released,2023-10-18,97.0
4419431,1336420,2021-05-15,2023-02-20,10425,9840.6,Line-3,Afternoon,67862412,2971293,50,82.3,208.6,0.299,1.51,5.68,54.42,Released,2021-05-25,94.08
4044973,1186844,2021-07-29,2023-04-11,12727,3513.4,Line-1,Afternoon,41619266,2994558,34,75.1,160.6,0.418,3.68,4.93,63.61,Released,2021-08-08,97.52
4061525,1711243,2024-01-30,2025-08-03,39709,500.8,Line-1,Afternoon,56054789,2446946,31,83.2,176.4,1.372,1.71,5.0,57.9,Released,2024-02-07,63.24
5762153,1314791,2024-09-28,2026-06-18,8566,2834.8,Line-2,Night,39873902,2961604,43,84.0,193.6,0.267,3.83,3.05,59.36,Quarantine,2024-10-02,72.08
4021730,1661351,2021-05-20,2022-12-25,33771,11434.9,Line-5,Afternoon,60669955,2107721,102,72.5,195.5,0.666,3.57,3.82,69.14,Quarantine,2021-06-02,79.1
4827741,1022033,2022-08-08,2023-11-24,9249,770.1,Line-5,Morning,97446623,2141256,23,78.0,183.9,0.612,2.52,3.6,61.08,Released,2022-08-18,90.79
4619015,1895038,2022-07-20,2024-01-01,30290,998.4,Line-1,Morning,66410415,2864534,61,73.2,210.0,0.299,2.46,4.73,54.15,Released,2022-07-26,97.61
4582949,1508766,2023-07-13,2024-11-23,842,1646.1,Line-1,Morning,66766428,2964364,61,80.9,185.8,2.103,3.07,3.0,54.63,Under-Review,2023-07-17,87.7
4522944,1912327,2021-05-15,2022-08-31,20714,3929.6,Line-2,Night,34354557,2034301,71,72.1,173.2,0.393,3.18,4.81,57.69,Released,2021-05-24,76.82
4819502,1320935,2023-12-19,2025-06-07,6074,9970.5,Line-1,Morning,16992620,2701553,21,75.7,174.3,2.198,3.65,4.91,68.99,Released,2023-12-23,82.44
4153951,1135365,2021-08-27,2022-09-01,34713,541.2,Line-2,Morning,81952852,2996689,95,78.8,209.3,1.32,3.5,5.65,52.82,Released,2021-09-07,83.26
4912856,1919349,2021-11-17,2023-07-11,10874,4490.8,Line-2,Afternoon,22639362,2956011,29,80.3,172.0,0.796,2.26,4.14,65.82,Released,2021-11-27,76.22
5737012,1228656,2022-05-02,2023-07-30,11922,10877.7,Line-2,Morning,88025748,2187206,91,79.6,194.7,0.433,3.32,4.62,64.7,Quarantine,2022-05-14,67.01
4908352,1020680,2022-01-03,2023-11-06,35824,6838.2,Line-2,Night,18687372,2590682,103,80.4,200.4,1.018,2.42,3.45,67.4,Released,2022-01-13,98.19
4989358,1998778,2022-07-11,2024-02-02,7816,8027.1,Line-4,Afternoon,19498898,2308687,36,72.6,197.0,0.731,3.35,4.27,63.23,Released,2022-07-16,81.79
4816482,1304209,2022-05-09,2024-01-16,8351,1374.1,Line-2,Morning,79749344,2382420,77,76.9,171.0,0.999,2.49,3.51,63.82,Released,2022-05-15,85.2
4770203,1943721,2021-11-01,2023-08-14,28074,3277.3,Line-2,Morning,15305979,2741633,45,73.7,162.3,0.875,1.63,3.69,63.8,Released,2021-11-06,96.56
4016862,1967338,2021-08-23,2023-04-30,25839,8607.6,Line-5,Morning,69123704,2009309,108,81.1,193.4,0.671,2.56,3.36,57.78,Released,2021-09-03,93.87
4568545,1125514,2024-02-01,2025-08-11,16373,9142.6,Line-2,Afternoon,42855881,2651570,109,75.8,195.6,0.55,1.66,4.66,59.51,Rejected,2024-02-07,94.88
4066954,1257803,2023-07-10,2025-02-04,30987,7775.4,Line-3,Night,32623742,2955104,81,77.6,198.9,2.16,2.27,4.91,56.01,Released,2023-07-20,85.4
4279425,1653222,2024-02-25,2025-04-23,4948,3401.5,Line-3,Morning,79429934,2226573,58,76.4,175.1,1.122,2.93,4.27,67.2,Released,2024-03-05,90.28
4734940,1629327,2023-07-08,2024-11-26,44442,2855.7,Line-3,Afternoon,65937424,2852295,39,83.3,204.3,0.522,3.06,3.21,66.52,Released,2023-07-15,79.32
4346102,1334771,2021-04-07,2022-10-28,28581,1121.7,Line-3,Morning,18829009,2003351,52,82.0,176.6,1.538,3.4,3.04,65.48,Quarantine,2021-04-16,84.72
4574264,1524761,2022-04-10,2023-07-18,23123,6659.6,Line-1,Night,45247509,2534630,44,77.2,209.1,0.65,3.15,4.92,67.54,Released,2022-04-22,79.38
4704559,1619976,2025-01-30,2026-07-16,9749,158.3,Line-1,Afternoon,94744892,2221980,36,74.2,197.2,0.678,2.85,3.75,60.64,Released,2025-02-02,72.58
4896818,1973452,2021-09-11,2023-05-08,12045,1085.7,Line-3,Morning,79092982,2761704,104,77.4,184.4,0.454,3.18,2.95,68.03,Released,2021-09-19,87.28
4399842,1260196,2023-12-30,2025-07-23,18717,7718.0,Line-4,Morning,21244102,2431771,118,72.2,206.0,1.971,2.38,5.24,64.86,Quarantine,2024-01-03,58.9
4083801,1351061,2024-07-29,2026-02-06,48040,1588.8,Line-1,Afternoon,65334708,2630858,33,78.0,180.2,0.613,1.51,5.4,67.3,Released,2024-08-01,74.69
4596293,1429173,2021-07-21,2023-06-02,15650,10354.8,Line-2,Morning,11389891,2545872,77,75.1,203.1,0.296,3.0,3.16,66.21,Under-Review,2021-07-25,96.36
4478720,1323029,2022-09-18,2024-04-16,32265,486.2,Line-4,Morning,26627144,2642394,47,74.7,180.3,1.484,3.01,4.07,66.13,Released,2022-09-21,96.22
4416322,1493425,2022-12-13,2024-01-20,44011,3972.3,Line-3,Afternoon,72301553,2011690,109,81.2,194.2,0.608,1.64,4.84,60.29,Released,2022-12-23,72.75
4213811,1406247,2021-08-18,2023-07-01,36955,8905.0,Line-1,Morning,33119477,2917279,114,83.3,161.5,1.034,2.82,4.09,62.33,Released,2021-08-31,91.39
4357077,1085614,2024-04-05,2026-03-07,9355,1032.9,Line-4,Morning,72241817,2301056,55,80.7,165.9,0.958,2.65,3.22,57.42,Released,2024-04-12,75.88
4982737,1250357,2023-01-21,2024-11-01,19538,1335.3,Line-4,Morning,49587755,2301220,49,72.8,179.0,1.058,3.62,4.86,55.45,Released,2023-02-01,90.12
4612174,1500658,2021-01-26,2022-09-26,46770,3650.4,Line-3,Night,86948255,2762034,53,77.6,175.2,0.936,3.97,4.47,69.62,Released,2021-02-03,90.3
4944049,1327434,2021-03-31,2022-10-03,15226,1977.3,Line-4,Afternoon,49804515,2151157,75,78.1,169.4,1.245,3.11,5.54,58.96,Released,2021-04-04,81.57
4275298,1951289,2024-12-13,2026-06-17,2047,5886.3,Line-4,Morning,52813456,2284338,37,82.1,175.2,0.312,2.28,4.35,65.07,Released,2024-12-23,81.9
4614805,1177938,2024-09-24,2026-01-09,38114,2685.9,Line-3,Morning,39767611,2580799,117,77.7,204.3,0.372,2.13,3.58,55.85,Released,2024-10-07,85.37
4772799,1853787,2025-01-19,2026-07-21,14248,2376.8,Line-3,Morning,41207271,2450720,32,80.1,186.0,0.083,2.46,5.04,57.23,Under-Review,2025-01-28,80.92
5250739,1618497,2024-05-10,2025-06-01,48628,1969.9,Line-1,Morning,62700450,2784476,103,78.2,200.2,1.555,1.54,3.05,65.42,Quarantine,2024-05-19,81.62
4635067,1240811,2021-04-16,2022-05-12,28592,1517.7,Line-4,Afternoon,39555222,2856966,26,80.9,170.8,1.295,3.67,4.5,64.56,Released,2021-04-19,87.25
4100406,1068075,2023-10-31,2025-10-16,5856,252.9,Line-1,Night,87010342,2832947,70,77.9,194.5,1.004,2.53,2.89,56.86,Released,2023-11-04,89.52
4748785,1622826,2022-08-23,2024-08-10,21524,6799.5,Line-1,Afternoon,48304164,2747714,77,73.7,202.7,0.951,2.47,4.78,68.69,Released,2022-09-04,69.84
4937009,1355360,2021-08-09,2023-01-11,2617,5496.5,Line-2,Afternoon,78138944,2841539,103,84.7,206.3,0.686,2.41,2.99,58.66,Released,2021-08-20,75.77
4115823,1887048,2022-09-06,2023-09-12,43680,1193.3,Line-2,Morning,44838582,2304551,20,76.6,185.4,0.541,2.88,5.63,67.32,Released,2022-09-17,80.88
4168718,1013047,2021-07-23,2022-11-15,7286,578.1,Line-4,Morning,81238186,2454021,57,84.1,194.5,1.658,2.95,2.94,65.73,Released,2021-08-05,77.64
4644594,1601706,2024-11-20,2026-08-20,37828,4860.6,Line-3,Morning,22562750,2171269,39,83.9,200.7,0.869,2.42,2.86,64.37,Rejected,2024-12-03,87.59
4046923,1818247,2023-10-18,2025-03-27,22248,16508.0,Line-2,Night,53243159,2767129,65,75.3,196.0,1.131,3.19,5.11,66.06,Quarantine,2023-10-27,71.27
4454524,1423299,2025-03-13,2027-03-02,42336,911.3,Line-3,Morning,64102810,2479487,44,75.7,204.1,0.441,3.28,3.8,57.02,Released,2025-03-19,56.88
4556882,1399962,2022-03-13,2024-01-16,44491,8629.7,Line-1,Afternoon,37640789,2837873,66,81.1,200.5,0.65,2.39,4.97,59.93,Quarantine,2022-03-25,72.21
4385308,1716294,2024-04-21,2025-07-18,2474,3517.1,Line-2,Morning,45513266,2916110,103,74.6,171.8,0.789,1.55,4.4,65.7,Released,2024-04-28,88.9
4509587,1218215,2023-08-19,2025-03-02,40439,4624.1,Line-1,Afternoon,69343218,2653478,64,73.8,182.5,0.386,2.15,4.37,62.39,Released,2023-08-23,85.1
4697593,1938308,2022-11-08,2024-02-27,37541,3621.6,Line-2,Afternoon,97430053,2239844,93,76.4,198.5,1.726,2.7,5.32,56.05,Released,2022-11-11,83.38
4055995,1746859,2021-08-02,2023-05-02,26554,394.6,Line-1,Afternoon,94241957,2274316,107,72.4,183.7,0.606,2.78,4.39,61.8,Released,2021-08-09,93.72
4778065,1209885,2024-07-25,2026-05-09,31690,1904.3,Line-2,Night,59342059,2275868,94,75.8,179.1,0.939,3.24,5.24,63.31,Released,2024-08-04,91.62
4770504,1658093,2021-03-26,2022-06-11,36225,1297.7,Line-1,Afternoon,79905731,2559141,31,79.9,175.1,3.213,2.82,4.73,53.05,Released,2021-03-30,88.88
4402237,1407595,2022-08-04,2024-05-14,11731,14483.9,Line-5,Morning,92247834,2351436,93,81.9,200.7,0.579,3.26,5.29,69.61,Released,2022-08-11,76.77
4641434,1151872,2022-05-26,2023-11-24,16052,3503.9,Line-2,Night,39165043,2448232,27,82.7,204.9,0.649,2.69,4.76,61.88,Released,2022-06-02,60.19
4505745,1739572,2024-08-09,2026-05-26,42934,302.5,Line-1,Afternoon,42069071,2869570,82,79.7,167.3,0.38,3.1,5.3,62.26,Released,2024-08-21,66.95
4470428,1269606,2021-10-29,2023-06-03,40338,4993.8,Line-2,Night,75554389,2174520,109,79.3,196.3,1.032,3.05,5.13,64.56,Quarantine,2021-11-01,94.45
5544658,1827780,2021-11-06,2023-10-15,13785,1410.3,Line-3,Morning,57172643,2966939,38,72.1,178.0,1.966,1.94,3.55,58.07,Quarantine,2021-11-09,82.04
4541371,1228483,2023-03-02,2024-10-08,19520,469.6,Line-1,Morning,29221625,2540784,96,73.0,196.5,0.382,3.57,4.57,65.66,Released,2023-03-06,92.57
4950879,1992118,2023-10-18,2025-10-08,25359,124.0,Line-1,Morning,98753960,2372835,25,83.4,201.6,0.705,1.78,2.87,59.02,Quarantine,2023-10-25,77.7
4356366,1844805,2023-11-06,2025-09-15,5909,17058.3,Line-1,Afternoon,23464383,2758965,24,80.0,174.8,2.822,1.69,4.42,66.33,Released,2023-11-13,71.79
4225035,1589903,2025-01-22,2026-07-18,28213,19393.9,Line-1,Night,21404600,2395577,64,75.9,165.2,0.668,2.16,3.44,56.67,Released,2025-01-28,63.95
4130605,1682744,2021-03-17,2022-07-31,47482,1494.9,Line-1,Morning,44905011,2913750,113,75.1,164.6,0.915,1.58,5.22,52.98,Released,2021-03-26,85.71
4769478,1385324,2025-02-04,2026-04-24,2393,4600.1,Line-1,Morning,10908260,2107971,74,80.0,187.3,0.348,3.2,3.25,68.0,Under-Review,2025-02-15,89.0
4952312,1622575,2022-02-07,2023-04-13,35051,2621.9,Line-4,Night,23018234,2039356,119,83.3,203.2,0.686,4.0,3.55,64.69,Released,2022-02-12,77.28
4501908,1115007,2021-12-07,2023-01-17,10666,14462.5,Line-4,Morning,22970322,2729408,49,84.3,201.1,1.316,2.52,3.26,63.85,Released,2021-12-16,96.32
4346736,1094930,2022-01-18,2023-09-21,20399,3273.4,Line-3,Afternoon,10591715,2062370,42,77.4,172.3,0.839,3.24,5.33,63.49,Released,2022-01-24,92.79
4101663,1726278,2023-03-02,2024-08-01,14539,111.6,Line-3,Night,36179865,2969335,100,72.1,162.6,0.934,2.9,5.43,65.31,Quarantine,2023-03-09,73.94
4519836,1893534,2022-11-10,2023-12-18,28190,2887.1,Line-1,Afternoon,51502802,2006728,51,72.2,179.6,0.764,3.83,5.78,54.12,Released,2022-11-23,84.92
4366407,1193983,2023-01-07,2024-11-09,20863,7231.0,Line-3,Morning,65155370,2686309,91,83.2,164.9,1.113,1.53,4.0,56.62,Quarantine,2023-01-16,90.11
4833888,1822555,2022-02-22,2023-11-09,36346,837.7,Line-1,Night,47585732,2426540,113,75.5,192.7,1.142,3.77,3.33,67.9,Quarantine,2022-03-01,88.66
4911306,1035229,2022-11-08,2024-06-28,30051,549.8,Line-2,Afternoon,23623014,2608822,69,77.2,177.2,0.906,2.8,4.26,65.65,Released,2022-11-12,78.01
4346869,1256249,2023-03-18,2024-11-13,2440,13334.8,Line-3,Morning,45174159,2938351,52,76.7,171.7,0.52,1.57,3.66,52.47,Rejected,2023-03-22,95.07
4938066,1643237,2023-12-11,2025-02-20,21386,11325.9,Line-4,Night,97995728,2825541,33,75.6,209.6,0.913,3.9,5.25,59.69,Released,2023-12-22,84.82
4225188,1240842,2025-01-13,2026-10-11,14122,499.9,Line-1,Night,30069304,2806337,63,81.5,206.4,1.066,1.55,4.38,63.49,Released,2025-01-24,76.28
4943630,1890651,2024-01-05,2025-08-18,38951,4153.9,Line-5,Night,60124202,2355780,109,80.0,201.6,1.461,3.2,4.89,69.59,Quarantine,2024-01-16,98.3
4690065,1303642,2024-09-22,2025-11-09,31893,1113.0,Line-1,Night,71906814,2532146,47,80.7,206.3,2.242,3.93,3.99,55.74,Quarantine,2024-09-25,95.56
4200708,1915300,2021-09-06,2023-06-04,48631,7260.9,Line-1,Night,79372390,2857866,106,83.8,191.8,1.788,2.3,5.18,69.46,Released,2021-09-19,65.18
5809758,1286992,2024-12-31,2026-09-17,11650,1837.8,Line-3,Morning,31412795,2984929,66,74.0,198.2,1.039,2.0,3.13,52.28,Quarantine,2025-01-06,90.02
4945940,1061957,2023-12-02,2025-10-01,43365,15177.3,Line-3,Morning,19430652,2352214,84,76.0,178.2,0.554,3.49,4.31,61.44,Released,2023-12-08,80.77
4692064,1335283,2022-09-28,2024-01-07,27745,3034.6,Line-1,Morning,35046120,2489105,115,84.3,171.0,0.471,3.16,4.83,69.56,Released,2022-10-05,90.0
4395237,1314074,2023-11-18,2025-03-21,18271,4872.6,Line-3,Afternoon,56129889,2466113,110,78.3,162.4,1.773,3.12,3.27,53.06,Recalled,2023-11-21,74.6
4219988,1608557,2022-07-02,2024-06-09,29079,234.8,Line-2,Morning,74366833,2728479,27,74.4,165.1,0.374,2.02,4.24,68.82,Released,2022-07-12,77.46
4541988,1441604,2021-02-15,2022-12-23,28545,242.7,Line-1,Night,38218303,2785561,110,82.1,200.4,0.184,2.2,3.46,55.06,Released,2021-02-26,87.65
4714938,1593202,2025-03-12,2026-07-14,14298,5866.7,Line-5,Afternoon,85873741,2304113,85,73.2,175.6,0.299,3.14,5.26,63.47,Quarantine,2025-03-19,83.9
4088651,1798270,2022-06-05,2024-04-08,46620,136.8,Line-2,Afternoon,13506397,2216935,92,72.7,192.6,1.547,2.22,5.39,59.91,Released,2022-06-09,84.57
4975212,1849294,2022-12-13,2024-08-16,19955,10683.5,Line-3,Afternoon,83738283,2790060,54,81.5,165.4,1.385,1.85,4.15,54.28,Quarantine,2022-12-23,97.89
4886920,1795445,2022-05-02,2023-06-24,22311,2246.8,Line-1,Afternoon,20486200,2218415,38,79.2,185.2,0.623,1.89,4.34,67.65,Released,2022-05-11,86.96
4334869,1991503,2025-03-08,2027-03-06,26240,16993.4,Line-2,Morning,60466287,2408383,42,78.9,177.1,1.623,3.68,3.63,69.44,Released,2025-03-18,92.27
4984004,1221492,2022-06-20,2023-08-05,21528,4510.0,Line-4,Afternoon,25964255,2073217,28,79.7,174.8,1.113,3.33,4.06,55.32,Released,2022-06-26,79.02
4280175,1639948,2025-01-12,2026-06-22,22426,130.9,Line-2,Afternoon,11443662,2685015,61,80.6,195.5,1.131,2.16,5.77,69.36,Released,2025-01-22,75.61
4161812,1821251,2022-11-13,2024-10-17,3868,6075.3,Line-1,Morning,51976397,2443007,117,81.7,166.6,2.088,3.43,5.05,67.37,Under-Review,2022-11-22,74.97
4499085,1763700,2024-03-26,2026-02-27,44367,1832.0,Line-1,Morning,47550146,2706381,40,78.9,204.0,0.253,2.6,3.76,54.33,Released,2024-04-05,96.44
4586665,1036969,2021-11-03,2023-09-04,29109,12129.7,Line-4,Morning,28785497,2659600,51,83.3,201.3,0.614,1.55,5.11,54.34,Released,2021-11-10,64.79
4786407,1837077,2022-04-08,2023-12-04,28924,20732.7,Line-3,Afternoon,55253468,2482114,85,73.5,174.2,0.312,1.58,5.32,56.88,Released,2022-04-21,85.54
4164317,1785261,2023-05-20,2024-09-24,31795,6154.3,Line-3,Afternoon,29997071,2037557,101,76.2,184.2,1.239,1.88,4.67,53.88,Released,2023-06-01,78.77
4499242,1045286,2023-06-16,2024-07-21,7440,5895.7,Line-3,Night,77259835,2002074,46,78.9,192.7,0.207,1.62,4.28,65.07,Quarantine,2023-06-20,93.58
4887114,1221432,2023-06-20,2024-07-30,33775,8805.5,Line-2,Morning,59150191,2040307,50,82.3,185.0,0.227,3.4,3.0,67.94,Released,2023-06-26,91.91
4819524,1636933,2023-04-19,2024-06-24,42945,6407.3,Line-2,Morning,46118318,2965249,94,77.3,169.5,1.084,2.58,4.65,59.91,Released,2023-04-26,68.56
4765402,1579412,2022-07-08,2024-05-18,44020,2648.9,Line-2,Morning,64193416,2965105,53,74.4,163.7,0.248,2.88,4.74,55.92,Released,2022-07-14,74.91
4400057,1219725,2025-03-30,2026-05-18,45869,4969.6,Line-3,Afternoon,76160776,2887940,103,76.3,206.6,1.047,3.4,5.2,59.34,Released,2025-04-12,97.38
4320353,1368729,2021-02-12,2022-05-29,43918,1641.3,Line-4,Morning,89091772,2241125,34,75.5,183.3,0.4,1.92,2.88,59.32,Released,2021-02-24,78.39
4787894,1709162,2022-03-15,2024-02-25,47696,833.8,Line-3,Night,12464313,2403257,105,83.4,179.3,0.164,2.72,4.03,59.59,Released,2022-03-22,80.89
4914565,1475187,2024-12-10,2026-01-15,36514,3625.3,Line-3,Afternoon,59817434,2192266,71,78.4,161.1,0.455,1.64,3.81,54.96,Released,2024-12-16,95.44
4444507,1786196,2022-05-14,2023-07-23,48126,282.6,Line-3,Afternoon,89409235,2535126,46,84.2,184.3,0.898,3.09,5.35,52.79,Released,2022-05-22,95.46
4442058,1841083,2024-09-30,2026-01-17,42166,4022.8,Line-1,Afternoon,91653138,2320675,71,80.3,191.5,0.607,1.56,5.58,52.04,Released,2024-10-05,91.38
4343549,1988214,2023-07-12,2025-02-20,8053,457.0,Line-2,Morning,84519853,2769030,83,77.0,192.4,0.954,2.65,4.61,64.63,Released,2023-07-16,79.42
4041189,1165314,2023-05-04,2024-07-13,22694,13442.0,Line-3,Night,97483831,2390342,20,83.8,207.9,0.214,3.85,5.7,68.07,Released,2023-05-10,75.59
4443859,1607531,2021-07-11,2023-04-23,26245,580.3,Line-5,Afternoon,88848318,2928466,85,83.0,185.6,0.306,3.27,5.18,57.26,Released,2021-07-18,96.41
4856558,1245365,2023-10-01,2024-10-08,39450,7582.1,Line-3,Afternoon,18365317,2889007,104,83.0,161.3,0.67,3.67,5.42,68.49,Quarantine,2023-10-10,87.25
4233254,1014142,2021-05-05,2022-10-09,36168,6673.2,Line-3,Morning,82165858,2313201,106,77.9,194.3,0.626,3.28,5.61,56.97,Released,2021-05-14,97.6
4959990,1967341,2021-02-13,2022-09-30,48781,2650.5,Line-1,Morning,95381396,2545989,43,81.9,207.1,0.426,1.65,3.22,56.28,Released,2021-02-22,87.41
4300084,1530340,2025-03-15,2026-05-20,18180,3283.8,Line-2,Morning,36036655,2364588,33,82.0,194.5,0.562,3.43,5.41,67.88,Quarantine,2025-03-24,76.89
4474140,1827780,2023-04-12,2024-09-13,47689,2476.9,Line-4,Night,64313539,2544044,119,83.8,196.5,1.695,3.28,4.78,66.79,Quarantine,2023-04-16,86.96
4746229,1546549,2023-06-29,2025-01-24,45845,5077.4,Line-3,Afternoon,76954411,2019554,56,80.5,173.3,1.381,2.69,5.19,67.92,Recalled,2023-07-04,87.82
4152474,1341371,2023-12-18,2025-11-21,49674,1168.3,Line-1,Night,40807765,2976574,105,74.3,183.2,0.181,3.39,5.51,65.04,Rejected,2023-12-24,82.31
4076238,1851726,2021-04-16,2022-12-17,34065,1821.9,Line-2,Afternoon,60214622,2800619,25,82.3,173.9,1.553,2.47,2.87,62.16,Released,2021-04-21,90.98
4412064,1795448,2024-12-05,2026-02-27,31575,4791.1,Line-2,Afternoon,97588146,2225249,61,78.4,206.9,0.278,3.01,5.46,53.63,Quarantine,2024-12-15,96.58
4293118,1104426,2023-01-03,2024-08-25,17461,3004.8,Line-2,Afternoon,43389618,2620971,67,77.8,172.9,0.274,2.87,5.59,69.38,Quarantine,2023-01-08,90.87
4693011,1934858,2023-01-12,2024-08-09,7785,10471.2,Line-1,Night,69697399,2003230,62,84.4,197.6,0.279,1.87,4.72,54.96,Released,2023-01-15,65.62
4589607,1654493,2023-01-11,2024-06-16,48743,1902.1,Line-2,Afternoon,19924347,2032220,61,77.8,171.1,0.261,1.9,5.08,53.33,Released,2023-01-24,83.23
4341711,1891646,2022-02-11,2023-03-03,9902,1300.4,Line-4,Afternoon,88366905,2933504,108,75.8,204.8,1.518,2.36,5.27,61.12,Released,2022-02-22,79.1
4624361,1647243,2024-11-15,2026-05-19,2749,5792.2,Line-1,Afternoon,77175123,2110356,113,77.9,197.6,0.826,2.97,4.89,55.24,Released,2024-11-24,88.11
4185539,1009895,2024-11-27,2026-10-06,36254,2923.8,Line-1,Morning,35938911,2426545,75,75.6,204.1,0.887,1.75,5.67,57.96,Quarantine,2024-11-30,89.12
4892436,1762513,2024-07-13,2025-12-10,2365,1858.5,Line-3,Morning,67982674,2875849,23,81.8,192.1,0.338,3.67,3.49,64.01,Quarantine,2024-07-21,88.77
4440325,1865730,2022-11-15,2024-04-22,40770,1280.1,Line-1,Afternoon,96200686,2087427,85,73.6,190.5,0.7,2.18,5.44,53.96,Rejected,2022-11-22,86.27
4441211,1407615,2021-10-31,2023-07-07,46359,2749.2,Line-1,Night,66379598,2730084,83,78.8,191.6,0.483,3.24,3.18,63.6,Released,2021-11-03,78.82
4758396,1953601,2024-11-18,2026-07-31,30504,3076.1,Line-3,Afternoon,90983478,2136168,54,72.7,198.0,0.717,3.18,3.95,61.94,Released,2024-11-28,78.06
