inspection_id,batch_id,inspector_id,inspection_datetime,inspection_type,sample_size,pass_count,fail_count,pass_rate_pct,moisture_result_pct,protein_result_pct,fat_result_pct,carb_result_pct,contamination_detected,contamination_type,visual_score,packaging_integrity_score,overall_result,action_taken,inspector_comments
54696353,4509261,3906688,2024-11-15,Sensory,164,156,8,95.12,0.852,2.28,3.25,62.39,0,None,8.22,8.87,Pass,Released,
52598043,4860639,3965085,2022-11-11,Microbiological,361,320,41,88.64,1.328,1.74,3.98,66.25,0,Bacterial,9.21,8.77,Pass,Released,
54172062,4349912,3946038,2023-03-18,Incoming,352,293,59,83.24,0.867,1.57,4.46,63.1,0,None,7.01,9.47,Pass,Released,Borderline
51334525,4879067,3905745,2021-12-11,Incoming,438,366,72,83.56,0.094,1.4,4.54,51.82,0,None,9.32,8.52,Pass,Released,Requires follow-up
52514561,4435735,3695675,2024-11-25,Microbiological,350,209,141,59.71,1.418,3.84,4.97,69.42,0,None,7.85,9.65,Pass,Released,Escalated to QA
51396136,4255044,3624755,2023-07-27,Incoming,273,198,75,72.53,0.59,4.01,4.11,62.94,0,None,9.57,6.14,Pass,Released,
50530443,4351919,3937883,2021-03-23,Final,181,129,52,71.27,0.747,3.3,2.79,70.44,0,None,8.7,9.63,Conditional Pass,Hold,
53273412,4577788,3689396,2024-03-04,Final,15,14,1,93.33,0.11,3.59,5.06,59.22,0,None,8.44,6.59,Pass,Released,
53526806,4572076,3630182,2023-05-06,Chemical,75,55,20,73.33,0.153,3.54,3.98,65.97,0,None,6.7,7.11,Pending,Released,
51035471,4657067,3820152,2021-07-02,Chemical,80,73,7,91.25,0.643,3.63,3.88,53.55,0,None,7.3,9.65,Pass,Released,
57241325,4349828,3669553,2022-06-10,In-Process,33,24,9,72.73,0.26,3.89,4.83,63.02,0,None,7.55,8.92,Pass,Released,Within spec
50940607,4217500,3680891,2023-05-21,Incoming,400,330,70,82.5,0.997,2.12,5.32,64.64,0,None,9.36,8.05,Pass,Released,Borderline
51355200,4626534,3735746,2022-11-28,Microbiological,134,88,46,65.67,1.675,1.9,2.9,61.13,0,None,6.55,9.54,Pass,Released,Within spec
57017211,4218687,3911162,2025-01-15,Final,479,359,120,74.95,0.412,3.65,4.83,56.01,0,None,8.16,8.61,Pass,Released,
56653683,4951289,3748253,2024-03-20,Microbiological,186,156,30,83.87,0.648,3.16,4.45,68.67,0,None,9.38,9.15,Pending,Rework,
56656312,4198858,3614836,2023-12-15,In-Process,329,297,32,90.27,1.897,3.3,4.36,55.44,1,None,8.19,8.73,Pass,Released,
51451497,4701643,3814759,2025-01-03,Final,254,203,51,79.92,0.861,4.1,4.71,63.9,0,None,9.1,8.6,Pass,Released,Within spec
55749938,4396861,3618166,2024-05-24,Chemical,254,215,39,84.65,1.152,2.78,5.15,57.62,0,None,5.45,9.11,Fail,Released,
59330030,4811462,3667371,2024-04-21,In-Process,233,201,32,86.27,0.567,2.32,2.76,56.75,0,Bacterial,5.42,8.15,Pass,Released,
59751538,4397286,3885250,2022-11-05,Incoming,62,60,2,96.77,1.52,3.38,2.96,56.39,0,None,9.01,8.54,Pass,Released,Requires follow-up
54584838,4652216,3577033,2024-01-27,Final,117,101,16,86.32,1.229,1.79,3.36,54.87,0,None,8.02,9.48,Pass,Released,Requires follow-up
51624656,4409104,3987670,2024-07-05,Chemical,33,28,5,84.85,0.83,4.01,5.1,52.62,0,None,8.4,8.87,Pass,Released,Within spec
50904070,4842381,3891919,2021-09-20,In-Process,163,134,29,82.21,1.11,2.63,5.29,63.47,0,None,8.34,6.83,Pass,Released,Within spec
51977296,4689090,3524994,2021-04-07,Microbiological,52,38,14,73.08,0.097,3.3,2.77,50.36,0,None,7.48,8.36,Pass,Released,Requires follow-up
50236173,4785507,3661730,2021-01-26,Microbiological,129,119,10,92.25,0.414,2.37,5.97,68.86,0,None,9.58,8.16,Pass,Released,Within spec
54766001,4318228,3663014,2021-04-03,In-Process,491,280,211,57.03,1.699,3.08,5.01,52.68,0,None,5.99,6.78,Pass,Released,Requires follow-up
54523118,4603345,3838750,2025-01-05,In-Process,187,135,52,72.19,1.258,2.64,3.69,60.45,0,None,9.02,8.65,Fail,Released,Within spec
51866667,4878458,3924694,2021-11-01,Chemical,30,22,8,73.33,0.195,3.82,5.45,63.1,0,None,9.04,8.82,Pass,Released,
50765117,4458490,3691626,2023-10-09,Microbiological,110,102,8,92.73,0.902,2.99,5.68,66.75,0,None,9.54,8.41,Pass,Hold,Escalated to QA
59550122,4447627,3770645,2022-12-16,In-Process,43,27,16,62.79,2.654,1.55,5.76,64.12,0,None,8.15,6.85,Pass,Released,
56486162,4771466,3648998,2022-09-12,Final,76,70,6,92.11,0.334,2.6,4.66,68.02,0,None,7.77,8.87,Fail,Released,Within spec
56020417,4446656,3578649,2023-09-18,Final,166,133,33,80.12,0.231,3.1,3.11,52.58,0,None,8.35,8.56,Pass,Released,Borderline
58874603,4507126,3746228,2022-02-23,Incoming,361,348,13,96.4,1.173,2.16,3.83,55.56,0,None,5.98,9.66,Pass,Released,Within spec
52049113,4997999,3536335,2024-07-02,Incoming,109,68,41,62.39,0.436,1.61,4.78,68.12,0,None,7.28,8.72,Pass,Released,
56976814,4736083,3903718,2024-07-31,Final,35,26,9,74.29,0.253,1.74,4.58,65.65,0,None,7.7,7.61,Pass,Released,Within spec
55230262,4222373,3668615,2023-06-19,In-Process,185,127,58,68.65,1.553,3.76,5.92,56.9,0,None,9.82,9.72,Pass,Rework,
51381595,4961371,3718639,2024-07-05,Chemical,413,261,152,63.2,0.747,3.12,4.91,68.61,0,None,6.76,9.7,Pending,Released,
51738884,4849729,3876634,2023-05-02,Sensory,100,86,14,86.0,1.657,3.19,4.44,64.63,0,None,7.08,8.05,Pass,Released,Within spec
57085472,4273616,3586917,2024-12-30,Final,427,365,62,85.48,0.995,1.88,5.22,69.41,0,None,7.38,7.62,Pass,Released,
58193009,4946917,3968818,2022-08-21,Final,47,37,10,78.72,1.273,3.31,2.95,55.24,0,None,8.82,8.83,Pass,Released,Borderline
52997494,4286461,3631807,2022-11-05,Sensory,72,66,6,91.67,0.938,1.99,3.97,66.02,0,None,6.75,8.36,Conditional Pass,Released,Within spec
51629248,4937066,3881917,2023-02-12,In-Process,88,64,24,72.73,0.68,3.8,3.43,66.44,0,None,6.95,8.5,Fail,Released,
55748181,4045229,3761620,2021-08-31,Final,352,253,99,71.88,1.164,2.26,4.46,59.39,0,None,7.43,9.41,Fail,Released,
56211346,4733687,3688624,2022-04-12,Final,403,395,8,98.01,1.035,1.74,5.6,67.18,0,None,8.73,8.01,Conditional Pass,Released,
50003481,4909879,3875228,2021-11-08,Microbiological,310,295,15,95.16,0.421,3.46,5.96,56.52,0,None,6.22,7.21,Conditional Pass,Released,Requires follow-up
52453736,4878458,3725989,2023-08-30,Final,46,43,3,93.48,0.455,2.72,3.77,51.0,0,None,5.74,7.26,Fail,Rework,Within spec
50038354,4391961,3975903,2024-06-14,Final,163,50,113,30.67,0.564,2.5,3.66,52.46,0,None,6.81,7.6,Pass,Released,
52316453,4583868,3571155,2024-12-01,Final,377,349,28,92.57,0.616,2.07,4.3,61.42,0,None,6.76,9.0,Pass,Released,
57156238,4375735,3694526,2023-07-21,Incoming,183,163,20,89.07,0.404,3.77,5.45,68.82,0,None,8.58,9.02,Fail,Released,
58332734,4761106,3660220,2023-07-15,Final,475,436,39,91.79,0.572,3.15,2.61,70.88,0,None,7.7,9.32,Pass,Released,Within spec
53920991,4207805,3726384,2024-10-30,Incoming,483,377,106,78.05,0.772,2.01,3.32,66.74,0,None,6.3,9.72,Pass,Released,Requires follow-up
53890777,4759990,3902625,2022-10-11,Final,334,289,45,86.53,2.106,3.05,3.32,56.3,0,None,9.0,9.8,Pass,Released,Requires follow-up
51695176,4408207,3936011,2023-05-10,Microbiological,357,275,82,77.03,0.372,1.94,4.11,51.3,0,None,8.67,8.07,Pending,Released,Escalated to QA
54020991,4724292,3680415,2024-03-09,In-Process,179,131,48,73.18,1.992,3.12,5.42,68.16,0,None,8.39,9.9,Pass,Released,Within spec
56362699,4899647,3897413,2023-12-25,In-Process,318,271,47,85.22,0.357,2.76,4.84,54.89,0,None,6.33,8.53,Pass,Hold,Within spec
58091885,4870587,3976902,2022-08-24,Final,342,278,64,81.29,0.933,2.2,5.57,71.0,0,None,8.9,7.06,Pass,Hold,
55371329,4524288,3973053,2021-10-06,Incoming,212,183,29,86.32,1.058,2.95,3.29,59.91,0,Heavy Metal,7.91,9.36,Pass,Released,Within spec
59305605,4882857,3946415,2021-08-20,Final,360,252,108,70.0,0.897,3.5,3.89,67.96,0,None,9.04,8.34,Pass,Re-test,Requires follow-up
50967985,4427135,3871040,2021-09-04,In-Process,278,227,51,81.65,1.531,2.81,3.98,64.15,0,None,7.27,8.59,Pass,Hold,Borderline
51849609,4065530,3944365,2024-10-23,Chemical,397,291,106,73.3,0.2,3.31,2.96,53.68,0,None,5.52,7.43,Pass,Re-test,
51087855,4436509,3567241,2021-02-10,Incoming,394,330,64,83.76,0.164,3.72,3.65,56.12,0,None,9.0,8.34,Conditional Pass,Released,Requires follow-up
58905238,4122873,3866252,2021-11-14,In-Process,379,320,59,84.43,0.745,3.87,3.8,53.52,1,None,6.83,7.81,Pass,Released,
53930114,4209166,3848642,2023-05-27,Sensory,143,126,17,88.11,0.575,2.87,5.84,68.35,0,None,8.06,9.73,Pass,Released,
51357231,4425795,3977285,2023-10-14,In-Process,186,177,9,95.16,0.301,3.46,4.65,71.74,0,None,7.94,8.55,Pass,Released,
50126334,4701259,3507344,2022-12-23,Incoming,203,148,55,72.91,1.03,3.92,5.82,67.41,0,None,8.34,8.94,Pass,Released,Within spec
58493589,4400926,3827558,2021-01-12,Incoming,485,394,91,81.24,0.859,3.26,4.07,52.01,0,None,9.24,8.71,Pass,Released,Within spec
59010650,4542035,3863972,2025-01-30,Final,277,235,42,84.84,0.637,1.83,3.34,67.16,0,None,7.28,9.58,Pass,Released,
56563033,4826400,3966369,2023-01-11,Incoming,258,162,96,62.79,0.087,3.86,2.56,50.47,0,None,9.03,8.77,Pass,Re-test,Borderline
50627482,4447817,3809813,2022-12-01,Final,270,186,84,68.89,0.231,3.26,3.14,60.69,0,None,9.36,9.38,Pass,Destroy,Escalated to QA
59303275,4885084,3802245,2023-08-26,In-Process,412,316,96,76.7,0.676,3.86,3.14,54.54,0,None,7.91,8.51,Pass,Released,Within spec
55639526,4495368,3912667,2023-12-23,Final,284,248,36,87.32,2.127,2.3,5.79,53.35,0,None,8.12,5.44,Fail,Rework,Within spec
56983193,4809341,3975510,2022-05-15,In-Process,134,126,8,94.03,1.118,2.43,3.66,66.14,0,None,7.8,8.64,Pass,Released,Within spec
50247295,4868392,3687450,2023-01-07,Microbiological,215,157,58,73.02,0.603,2.6,5.95,59.09,0,None,8.66,6.71,Pass,Released,Borderline
55964161,4558982,3992067,2024-02-22,In-Process,246,224,22,91.06,0.444,1.43,3.08,69.7,0,None,7.04,7.35,Pass,Released,
57917297,4251124,3965179,2021-03-19,Final,25,17,8,68.0,1.708,1.72,4.25,63.56,0,None,8.02,9.76,Pass,Hold,Within spec
54051175,4838619,3557542,2025-01-31,Sensory,232,196,36,84.48,0.164,1.61,2.63,62.21,0,None,5.58,8.33,Fail,Released,
51222269,4263495,3740269,2023-12-12,Microbiological,336,230,106,68.45,0.211,1.67,3.64,65.51,0,None,8.67,7.38,Pass,Released,
50590359,4697784,3968695,2025-01-30,Final,316,248,68,78.48,0.678,2.78,5.46,53.44,0,None,5.37,5.93,Pass,Released,
58482348,4273674,3668985,2024-11-11,Chemical,13,11,2,84.62,0.643,1.65,2.85,56.62,0,None,8.0,7.74,Pass,Released,Borderline
51917582,4481491,8690840,2024-08-05,Final,119,86,33,72.27,0.281,3.51,3.31,69.2,0,None,6.72,6.92,Fail,Released,Escalated to QA
50736612,4196095,3884001,2021-04-08,Chemical,401,380,21,94.76,1.232,3.3,3.31,55.05,0,None,7.94,7.41,Pass,Released,Requires follow-up
56997815,4846835,3722042,2021-08-10,Final,33,27,6,81.82,0.259,2.58,4.8,63.82,0,Pesticide,5.63,8.9,Pass,Released,Within spec
59229258,4873841,8586057,2023-01-24,Chemical,38,33,5,86.84,2.236,2.41,3.72,64.97,0,None,7.43,9.18,Pass,Released,Borderline
50750196,4142079,8764016,2023-01-10,Final,241,132,109,54.77,0.744,1.59,4.24,56.68,0,None,8.92,8.59,Pass,Rework,
54603203,4229896,3656294,2024-08-21,In-Process,397,244,153,61.46,0.503,3.01,5.31,59.56,0,None,9.1,8.24,Pass,Released,Borderline
52548992,4169006,3881177,2021-06-21,Sensory,373,258,115,69.17,0.564,1.45,4.39,51.07,0,None,9.56,7.44,Pass,Released,Within spec
52664822,4348097,3909505,2021-01-28,Chemical,327,258,69,78.9,0.234,1.66,2.82,63.28,0,None,7.82,9.84,Conditional Pass,Released,Within spec
51791816,4606285,3755620,2023-07-12,In-Process,88,83,5,94.32,0.326,2.13,3.59,59.23,0,None,6.86,9.85,Pass,Rework,
53173023,4896630,3579557,2023-10-31,In-Process,443,252,191,56.88,0.243,2.24,2.5,51.56,0,None,7.05,7.62,Conditional Pass,Released,Requires follow-up
59469738,4994834,3697522,2022-03-14,Final,447,297,150,66.44,0.835,1.6,5.69,71.28,0,None,6.32,8.07,Pass,Released,
53494698,4984146,3535502,2022-04-18,In-Process,392,320,72,81.63,0.299,3.79,5.85,53.66,0,None,5.7,7.95,Pass,Released,Within spec
53984105,4442863,3923467,2022-11-01,Final,115,88,27,76.52,0.752,1.96,3.11,62.36,0,None,7.91,7.78,Pass,Released,Borderline
52693058,4902738,3662650,2021-04-27,Final,373,343,30,91.96,1.574,1.9,5.93,51.61,0,None,8.56,8.96,Pass,Rework,Borderline
59472770,4964961,3828856,2022-10-27,Microbiological,201,190,11,94.53,0.45,3.71,3.74,60.72,0,None,9.78,8.56,Pass,Destroy,Borderline
54000086,4950416,3756111,2024-05-02,Incoming,99,65,34,65.66,0.755,2.61,3.43,54.18,0,None,8.61,9.91,Pass,Hold,Requires follow-up
54972621,4130102,3613595,2023-02-02,Microbiological,495,268,227,54.14,0.02,3.73,4.67,65.06,0,None,8.89,9.17,Pass,Released,Requires follow-up
51977639,4072909,3754659,2023-05-08,Microbiological,76,50,26,65.79,1.117,3.6,4.6,57.17,0,None,9.12,9.45,Pass,Released,Within spec
59759197,4432645,3503049,2022-01-15,Final,304,265,39,87.17,0.834,1.46,2.95,59.4,0,None,7.15,6.99,Pass,Released,
56038223,4599176,3758149,2021-07-26,Final,207,149,58,71.98,0.448,3.88,4.26,56.45,1,None,7.31,8.94,Pass,Released,
56486365,4544671,3906803,2021-12-30,Final,177,127,50,71.75,1.505,3.5,3.06,70.4,0,None,9.48,8.8,Pass,Released,
50394231,4696783,8728704,2021-07-26,In-Process,452,380,72,84.07,2.637,3.32,5.3,66.59,0,None,7.37,9.94,Pass,Released,Within spec
57950896,4484455,3557347,2021-02-12,Final,346,317,29,91.62,0.575,3.5,4.4,66.79,0,None,8.19,8.53,Pending,Released,Within spec
54711846,4174503,3609378,2023-08-21,In-Process,396,364,32,91.92,0.499,2.37,3.65,65.56,0,None,7.94,8.34,Pass,Released,
59289739,4999868,3581906,2021-06-05,Final,487,440,47,90.35,1.941,2.33,3.41,51.51,0,None,9.7,8.27,Conditional Pass,Released,
54606733,4921310,3531186,2021-08-09,In-Process,106,83,23,78.3,1.069,1.97,4.0,50.35,0,None,6.63,8.75,Pass,Released,
58086949,4470701,3721972,2022-09-28,Final,305,273,32,89.51,0.66,2.93,4.54,67.83,0,None,7.41,9.48,Pass,Released,
56958998,4215176,3844879,2023-04-09,Final,198,146,52,73.74,0.513,3.66,4.76,60.54,0,None,6.2,8.71,Pass,Released,Escalated to QA
57056610,4693071,3746317,2023-04-20,Final,437,350,87,80.09,1.202,1.86,3.47,70.08,0,None,8.17,8.59,Conditional Pass,Released,Borderline
50769357,4479327,3770977,2024-07-06,In-Process,74,45,29,60.81,0.233,1.6,5.9,64.16,0,None,9.46,9.22,Pass,Released,
52517460,4811194,3955270,2024-06-02,Final,399,336,63,84.21,0.744,2.71,2.93,63.1,0,None,8.38,9.44,Conditional Pass,Destroy,Requires follow-up
51671586,4620013,3914442,2021-09-26,Final,170,129,41,75.88,0.476,3.72,4.59,51.09,0,None,6.55,8.78,Pass,Released,Escalated to QA
53062713,4363551,3985793,2021-08-08,In-Process,159,157,2,98.74,0.245,1.58,3.09,50.8,0,None,7.64,8.76,Pass,Released,
55416481,4396031,3570344,2022-11-30,In-Process,347,193,154,55.62,1.425,1.68,3.99,61.65,0,Bacterial,6.64,8.04,Pass,Released,Borderline
54394254,4022519,3825808,2022-04-19,Incoming,184,174,10,94.57,0.313,1.6,3.54,58.49,0,None,7.6,7.42,Pass,Released,
57018517,4086018,3970454,2021-05-31,Sensory,108,94,14,87.04,1.201,3.51,2.9,54.86,0,None,8.32,8.1,Pass,Released,
57874642,4002012,3837553,2025-03-03,Chemical,70,54,16,77.14,0.476,2.61,4.19,50.5,0,None,7.27,8.27,Pass,Re-test,
59920965,4449943,3650723,2021-08-25,Final,340,280,60,82.35,0.525,1.95,4.85,58.76,0,None,7.07,6.0,Pass,Released,Within spec
58773070,4713416,3725675,2023-06-30,Microbiological,402,364,38,90.55,0.871,1.86,4.27,53.91,0,None,7.79,8.94,Pass,Destroy,Within spec
54727786,4682591,3511579,2022-07-13,Incoming,141,105,36,74.47,1.63,2.06,5.39,65.84,0,None,7.73,9.13,Conditional Pass,Released,
55671459,4563942,8914105,2021-09-23,Chemical,63,45,18,71.43,0.392,2.1,5.66,54.33,0,None,8.28,9.74,Pass,Rework,Within spec
55205912,4215183,3586313,2024-12-31,Incoming,60,37,23,61.67,0.276,2.77,3.04,54.8,1,None,8.22,9.51,Pass,Released,Within spec
58396595,4632814,3879890,2022-12-10,Microbiological,341,279,62,81.82,0.09,2.69,3.47,63.33,0,None,9.42,7.65,Conditional Pass,Destroy,
50616640,4485001,3896645,2021-11-27,Microbiological,435,290,145,66.67,1.883,3.55,3.12,65.91,0,None,8.63,9.26,Pass,Released,Within spec
55581917,4355702,3933666,2022-01-02,In-Process,176,136,40,77.27,0.84,3.29,3.83,52.12,0,Bacterial,9.32,8.98,Pass,Rework,
59597202,4630138,8988239,2023-10-30,In-Process,459,397,62,86.49,1.627,3.48,3.72,56.72,0,None,7.77,5.97,Pass,Released,
56598953,4137894,8927648,2023-02-11,Incoming,169,123,46,72.78,0.407,3.96,5.86,52.21,1,None,9.05,9.63,Pass,Released,Within spec
58057413,4205271,3716746,2024-09-10,Microbiological,17,13,4,76.47,0.286,3.25,4.89,63.05,0,None,5.3,7.9,Fail,Released,Requires follow-up
53634517,4549909,3669106,2025-04-01,Incoming,497,439,58,88.33,0.935,2.83,4.54,57.76,0,None,8.47,9.9,Pass,Rework,
51962691,4973018,3725715,2023-09-17,Microbiological,401,305,96,76.06,0.097,1.43,4.15,63.98,0,None,6.86,9.24,Pass,Released,
50752235,4504973,3772101,2023-06-24,Microbiological,494,216,278,43.72,0.389,3.48,5.56,58.14,0,None,9.52,9.23,Pass,Hold,Within spec
50389224,4623431,3844721,2023-02-19,Final,321,239,82,74.45,0.723,3.45,3.0,60.47,0,None,6.02,8.58,Pass,Released,Within spec
58982897,4297308,3958927,2022-07-01,In-Process,98,91,7,92.86,0.153,3.53,3.64,59.62,0,None,7.97,8.24,Pass,Destroy,Borderline
52697744,4276969,3501181,2025-03-23,Sensory,453,405,48,89.4,0.745,2.71,3.79,60.52,0,None,8.39,7.13,Fail,Released,
59881824,4972828,3820473,2021-07-19,Incoming,183,159,24,86.89,0.362,1.54,2.81,52.77,0,Bacterial,8.74,8.56,Pass,Released,
50271728,4025563,3847801,2022-09-21,In-Process,22,15,7,68.18,0.415,3.87,3.21,50.76,0,None,8.62,8.26,Pass,Released,Borderline
56834448,4777306,3675403,2021-08-06,In-Process,162,109,53,67.28,0.659,4.03,4.48,51.37,0,None,9.57,8.96,Pass,Released,
59230157,4115823,3850949,2021-09-08,Incoming,400,385,15,96.25,0.466,1.66,4.41,71.89,0,None,8.16,8.88,Pass,Hold,Within spec
51014900,4397286,3863005,2021-05-02,Chemical,250,164,86,65.6,2.113,2.68,4.39,62.56,0,None,7.78,8.15,Pass,Released,
51731579,4954609,3909497,2024-10-13,In-Process,275,202,73,73.45,1.211,3.44,5.85,53.62,0,None,8.58,9.34,Pending,Released,
52583388,4393173,3870969,2024-05-08,Final,273,243,30,89.01,0.808,3.75,4.39,62.02,0,None,6.78,4.2,Pass,Released,
51130138,4830099,3520151,2023-01-22,Final,207,188,19,90.82,0.483,1.88,4.11,57.47,0,None,6.57,8.39,Pass,Released,
55519898,4305251,3545466,2022-06-05,Final,494,426,68,86.23,0.934,3.3,3.38,60.78,0,None,8.31,6.99,Pass,Released,Requires follow-up
55134777,4653267,3720849,2025-01-21,Chemical,237,183,54,77.22,0.249,1.94,5.86,51.5,0,None,7.87,7.49,Pass,Destroy,Within spec
53059889,4751148,3567789,2023-02-10,In-Process,271,224,47,82.66,0.594,2.37,3.24,50.88,0,None,9.35,8.43,Pass,Released,
57367788,4635067,3507926,2022-05-26,Final,166,116,50,69.88,0.38,3.16,4.34,53.04,0,None,8.26,9.41,Pass,Released,Within spec
52459282,4667637,3649699,2021-01-09,Chemical,482,432,50,89.63,0.745,3.94,5.18,62.15,0,None,9.83,9.72,Pending,Destroy,
58074937,4743926,3602747,2023-09-22,In-Process,316,277,39,87.66,3.145,3.34,4.55,51.72,0,None,7.42,8.86,Pass,Released,Within spec
55011083,4279163,8765301,2024-04-27,Final,78,73,5,93.59,0.715,4.01,3.67,52.32,0,None,7.57,8.18,Pending,Released,
55703431,4605643,8734585,2025-03-20,Final,104,81,23,77.88,0.134,3.21,3.23,67.71,0,None,5.75,8.41,Conditional Pass,Released,
52448361,4380728,3567663,2021-09-10,In-Process,378,295,83,78.04,0.503,3.37,5.96,53.72,0,None,7.64,8.76,Pass,Released,Within spec
55464302,4312354,3990404,2024-02-03,Incoming,36,24,12,66.67,0.277,2.31,4.99,51.08,0,None,7.05,8.4,Pass,Released,
51268440,4876000,3505171,2023-05-18,Final,351,310,41,88.32,1.274,3.43,5.7,58.95,0,None,6.78,9.08,Conditional Pass,Rework,Borderline
51373496,4897096,3579200,2022-08-05,Incoming,101,92,9,91.09,0.971,1.71,3.86,67.27,0,None,7.17,9.63,Pass,Released,Within spec
56802439,4407019,8570910,2024-08-12,Final,307,211,96,68.73,0.615,3.72,5.7,62.83,0,None,6.88,9.52,Pass,Released,
54257740,4299799,3642814,2024-07-29,Final,90,66,24,73.33,0.752,3.43,4.33,51.46,0,None,7.41,6.0,Pass,Released,
50947767,4202076,3542592,2024-08-29,In-Process,152,116,36,76.32,0.496,4.08,3.68,56.12,0,None,7.52,8.85,Pass,Released,Escalated to QA
58048705,4016950,3559831,2022-09-03,In-Process,149,135,14,90.6,0.506,3.94,5.08,67.32,0,None,7.97,9.46,Pass,Hold,
50271028,4246821,3740812,2022-08-08,In-Process,217,127,90,58.53,0.528,3.17,4.38,56.92,0,None,7.33,9.18,Pass,Released,Borderline
58848498,4643907,3859250,2022-06-12,Incoming,69,63,6,91.3,0.285,3.97,4.28,70.07,0,None,7.33,8.17,Pass,Released,Within spec
53976171,4522771,3762374,2024-10-26,Final,276,250,26,90.58,1.58,3.32,3.12,58.36,0,None,9.62,9.17,Pass,Released,Borderline
50114956,4073079,3765312,2024-02-20,Chemical,120,115,5,95.83,0.629,2.72,5.28,63.69,0,None,7.73,9.69,Fail,Released,
59412980,4662930,3905278,2023-04-17,Microbiological,253,212,41,83.79,0.521,2.69,5.64,50.76,0,None,6.46,8.23,Pass,Released,Requires follow-up
57061895,4462699,3810474,2024-09-07,Final,151,121,30,80.13,0.55,4.01,5.79,57.37,0,None,5.96,9.16,Pass,Released,
59042252,4609230,3925215,2022-12-30,Final,189,174,15,92.06,0.438,1.88,5.54,62.6,0,None,6.68,8.27,Pending,Released,Within spec
55385341,4853349,3635966,2024-09-01,Chemical,50,35,15,70.0,2.267,1.48,4.7,66.83,0,None,9.09,8.38,Pass,Released,Within spec
57763833,4766238,3922656,2021-04-22,Sensory,56,36,20,64.29,2.67,2.99,4.16,61.16,0,None,6.93,9.86,Pass,Released,Borderline
50102699,4658798,3629692,2022-11-30,In-Process,76,61,15,80.26,1.269,2.59,4.13,51.69,0,None,7.78,7.04,Pass,Released,Within spec
53648874,4458672,3703792,2021-05-04,Incoming,349,330,19,94.56,0.744,2.16,5.64,51.83,0,None,8.85,7.25,Fail,Released,
57214150,4452310,3540667,2021-12-02,Sensory,381,340,41,89.24,0.929,2.87,4.46,50.51,0,None,8.24,7.05,Pass,Released,Within spec
53973175,4465656,3553073,2023-03-24,Final,495,432,63,87.27,0.325,3.49,3.56,50.52,0,None,6.07,8.1,Pass,Released,
56019387,4475407,3590809,2021-06-20,Incoming,473,406,67,85.84,0.474,2.92,3.19,62.42,0,None,3.79,9.33,Fail,Released,Borderline
52999493,4041663,3957655,2022-06-17,Final,196,135,61,68.88,1.11,3.52,5.82,62.61,0,None,7.54,9.27,Pass,Released,Within spec
55203820,4830477,3601006,2022-11-04,In-Process,131,116,15,88.55,0.576,3.27,4.42,52.94,0,None,7.1,9.2,Pass,Released,Borderline
58917085,4215183,3910119,2023-06-27,Chemical,409,320,89,78.24,0.568,2.15,5.83,55.23,0,None,8.9,7.33,Conditional Pass,Released,
58520650,4159043,3774364,2022-05-25,In-Process,486,361,125,74.28,0.581,1.79,5.97,69.16,0,None,9.02,5.46,Pending,Released,
51641836,4912350,3715809,2022-04-02,In-Process,485,324,161,66.8,0.464,2.34,5.62,65.56,0,None,6.15,9.79,Pass,Released,
50361316,4168483,3672990,2021-07-29,Incoming,98,78,20,79.59,0.589,3.92,4.44,66.09,0,None,7.52,7.88,Pass,Released,Within spec
50598578,4401910,3874830,2021-10-29,Final,107,85,22,79.44,1.579,2.74,5.04,54.6,0,None,7.39,8.37,Fail,Released,Borderline
59472060,4326991,3800276,2021-04-04,In-Process,110,105,5,95.45,1.02,3.41,4.86,64.96,0,None,5.99,8.16,Pass,Released,
56859764,4461022,3974330,2024-07-11,Incoming,36,33,3,91.67,0.329,3.4,3.35,56.45,0,None,8.68,6.92,Fail,Rework,
59250233,4943417,3954577,2025-03-09,In-Process,292,185,107,63.36,0.803,2.78,5.99,66.73,0,None,7.61,9.83,Pass,Released,
59946136,4505745,3501654,2022-02-22,In-Process,314,272,42,86.62,0.172,2.06,3.07,53.08,0,None,9.25,9.66,Conditional Pass,Released,
51092015,4853004,3826409,2022-03-24,Incoming,481,390,91,81.08,0.502,3.96,2.62,61.36,0,None,8.0,8.24,Pass,Released,Within spec
58504302,4072161,3865980,2025-01-12,Incoming,30,26,4,86.67,0.174,3.74,3.82,60.47,1,None,7.88,8.74,Pass,Destroy,Within spec
55801349,4047248,3968923,2021-03-27,Final,336,232,104,69.05,0.497,2.38,5.81,67.25,0,None,8.84,8.61,Pass,Released,Requires follow-up
59322189,4217938,3900317,2021-12-27,In-Process,164,122,42,74.39,0.591,2.23,3.13,56.13,0,None,8.35,8.15,Pass,Released,Within spec
50225408,4810887,3552520,2022-06-08,In-Process,102,92,10,90.2,1.09,2.53,4.35,63.95,0,None,7.84,6.75,Pass,Released,
58391555,4039287,3601316,2024-09-14,Incoming,431,355,76,82.37,3.622,3.3,5.47,57.74,0,None,7.9,7.1,Pass,Released,
56092059,4739513,3716196,2024-12-29,In-Process,119,109,10,91.6,0.69,2.94,4.32,62.04,0,Pesticide,6.08,9.45,Pass,Released,
51782961,4610974,3911084,2021-08-25,Final,157,110,47,70.06,0.979,4.08,3.93,51.65,1,None,7.87,8.53,Pass,Released,Within spec
